,user.index,sugg.decision.utime,sugg.device.since,recognized.activity,dec.location.category,dec.weather.condition,dec.temperature,dec.windspeed,dec.precipitation.chance,dec.snow,jbmins60,jbsteps60,Time of Day
6175,28,2015-11-22 01:31:33,1.45555555555556,ON_FOOT,"art_gallery,clothing_store,jewelry_store,store,point_of_interest,establishment",Overcast,-1.9,8.7,15.0,0.0,15.0,978.0,01:31:33
6176,28,2015-11-22 13:02:01,7.19555555555556,STILL,"park,point_of_interest,establishment",Clear,-8.9,0.0,0.0,0.0,14.0,812.0,13:02:01
6180,28,2015-11-23 01:31:31,1.30083333333333,STILL,"store,point_of_interest,establishment",Mostly Cloudy,-3.8,0.4,0.0,0.0,1.0,43.0,01:31:31
6181,28,2015-11-23 12:02:21,0.0069444444444444,STILL,"university,point_of_interest,establishment",Overcast,-6.7,8.9,24.0,0.0,9.0,454.0,12:02:21
6182,28,2015-11-23 16:32:05,1.57666666666667,STILL,"university,point_of_interest,establishment",Overcast,-1.1,10.0,85.0,5.0,45.0,2218.0,16:32:05
6187,28,2015-11-24 16:31:11,0.0758333333333333,STILL,"restaurant,food,point_of_interest,establishment",Overcast,1.6,0.9,0.0,0.0,9.0,468.0,16:31:11
6188,28,2015-11-24 19:31:36,0.486388888888889,ON_FOOT,work,Mostly Cloudy,5.9,0.0,0.0,0.0,1.0,46.0,19:31:36
6190,28,2015-11-25 00:32:12,0.848333333333333,STILL,home,Clear,-0.1,0.0,0.0,0.0,5.0,108.0,00:32:12
6191,28,2015-11-25 12:01:31,7.19527777777778,STILL,"park,point_of_interest,establishment",Clear,0.9,2.9,0.0,0.0,14.0,678.0,12:01:31
6192,28,2015-11-25 16:31:34,0.213055555555556,ON_FOOT,work,Clear,6.7,6.0,0.0,0.0,40.0,1800.0,16:31:34
6193,28,2015-11-25 19:31:31,0.0552777777777778,STILL,home,Clear,11.7,4.0,0.0,0.0,9.0,429.0,19:31:31
6194,28,2015-11-25 23:01:42,0.786944444444444,ON_FOOT,"department_store,store,point_of_interest,establishment",Clear,7.7,0.0,0.0,0.0,15.0,961.0,23:01:42
6196,28,2015-11-26 12:02:31,0.168611111111111,STILL,"park,point_of_interest,establishment",Overcast,7.5,6.9,0.0,0.0,6.0,191.0,12:02:31
6199,28,2015-11-26 23:01:32,1.37277777777778,STILL,"university,atm,finance,point_of_interest,establishment",Overcast,13.3,17.9,0.0,0.0,11.0,334.0,23:01:32
6200,28,2015-11-27 00:31:41,0.777222222222222,STILL,"park,point_of_interest,establishment",Partly Cloudy,13.0,1.6,0.0,0.0,0.0,0.0,00:31:41
6201,28,2015-11-27 12:01:58,2.19027777777778,STILL,"university,point_of_interest,establishment",Rain,12.0,4.0,98.0,0.0,0.0,0.0,12:01:58
6202,28,2015-11-27 16:31:31,1.83777777777778,STILL,home,Overcast,12.2,0.0,64.0,0.0,9.0,262.0,16:31:31
6204,28,2015-11-27 23:01:31,0.267777777777778,ON_FOOT,"doctor,beauty_salon,spa,hair_care,store,health,point_of_interest,establishment",Mostly Cloudy,3.8,0.2,21.0,0.0,22.0,887.0,23:01:31
6206,28,2015-11-28 12:00:46,0.160555555555556,ON_FOOT,home,Overcast,0.6,1.3,0.0,0.0,34.0,3104.0,12:00:46
6207,28,2015-11-28 16:30:50,0.0130555555555556,ON_FOOT,"pharmacy,food,store,health,point_of_interest,establishment",Scattered Clouds,2.0,9.0,0.0,0.0,60.0,6322.0,16:30:50
6208,28,2015-11-28 19:31:51,0.380555555555556,STILL,home,Mostly Cloudy,2.5,0.0,0.0,0.0,1.0,18.0,19:31:51
6209,28,2015-11-28 23:01:32,0.0008333333333333,STILL,"park,point_of_interest,establishment",Clear,1.3,4.0,0.0,0.0,4.0,164.0,23:01:32
6212,28,2015-11-29 16:30:53,0.257777777777778,ON_FOOT,"university,doctor,health,point_of_interest,establishment",Clear,1.4,2.9,0.0,0.0,31.0,2249.0,16:30:53
6216,28,2015-11-30 12:01:48,0.0375,ON_FOOT,"furniture_store,home_goods_store,store,point_of_interest,establishment",Clear,-0.8,6.0,0.0,0.0,25.0,1208.0,12:01:48
6218,28,2015-11-30 19:31:49,0.0022222222222222,STILL,home,Clear,7.8,5.0,0.0,0.0,0.0,0.0,19:31:49
6219,28,2015-11-30 23:01:31,0.2625,STILL,"park,point_of_interest,establishment",Clear,4.6,4.0,0.0,0.0,7.0,375.0,23:01:31
6223,28,2015-12-01 19:31:33,1.37166666666667,STILL,work,Overcast,8.7,12.1,0.0,0.0,9.0,433.0,19:31:33
6224,28,2015-12-01 23:01:31,1.135,STILL,home,Mostly Cloudy,7.5,8.1,0.0,0.0,6.0,264.0,23:01:31
6225,28,2015-12-02 00:31:31,0.402777777777778,STILL,"bar,restaurant,food,point_of_interest,establishment",Clear,5.8,4.9,0.0,0.0,4.0,91.0,00:31:31
6230,28,2015-12-03 00:32:30,0.238611111111111,STILL,"furniture_store,home_goods_store,store,point_of_interest,establishment",Overcast,1.6,8.9,41.0,0.0,23.0,1822.0,00:32:30
6231,28,2015-12-03 12:02:06,2.9625,STILL,"park,point_of_interest,establishment",Overcast,0.8,8.1,0.0,0.0,17.0,2046.0,12:02:06
6235,29,2015-12-04 19:31:12,,ON_FOOT,work,Partly Cloudy,7.2,6.0,0.0,0.0,21.0,1222.0,19:31:12
6236,29,2015-12-04 22:01:17,,ON_FOOT,"park,point_of_interest,establishment",Clear,4.4,0.0,0.0,0.0,59.0,5905.0,22:01:17
6239,29,2015-12-05 17:43:14,,UNKNOWN,"bar,restaurant,food,point_of_interest,establishment",Overcast,1.0,0.0,0.0,0.0,11.0,312.0,17:43:14
6240,29,2015-12-05 19:35:22,,STILL,"clothing_store,store,point_of_interest,establishment",Overcast,2.1,0.0,0.0,0.0,17.0,674.0,19:35:22
6241,29,2015-12-05 22:01:23,,STILL,"meal_takeaway,restaurant,store,food,point_of_interest,establishment",Overcast,-0.6,4.0,0.0,0.0,6.0,108.0,22:01:23
6244,29,2015-12-06 17:42:40,,STILL,work,Fog,0.0,6.0,0.0,0.0,6.0,396.0,17:42:40
6245,29,2015-12-06 19:31:33,,STILL,"university,museum,point_of_interest,establishment",Fog,0.6,4.9,0.0,0.0,1.0,17.0,19:31:33
6247,29,2015-12-07 01:31:39,,STILL,home,Partly Cloudy,-2.8,0.0,0.0,0.0,9.0,260.0,01:31:39
6249,29,2015-12-07 17:41:23,,STILL,"restaurant,food,point_of_interest,establishment",Clear,8.3,2.0,0.0,0.0,0.0,0.0,17:41:23
6251,29,2015-12-07 22:01:41,,ON_FOOT,"store,point_of_interest,establishment",Clear,5.7,4.0,0.0,0.0,23.0,691.0,22:01:41
6253,29,2015-12-08 13:02:01,,STILL,home,Overcast,2.6,1.1,0.0,0.0,0.0,0.0,13:02:01
6254,29,2015-12-08 17:42:05,,STILL,work,Overcast,4.5,6.0,0.0,0.0,3.0,169.0,17:42:05
6255,29,2015-12-08 19:31:34,,STILL,"store,food,point_of_interest,establishment",Overcast,5.9,2.0,0.0,0.0,5.0,172.0,19:31:34
6256,29,2015-12-08 22:01:32,,ON_FOOT,"university,point_of_interest,establishment",Partly Cloudy,5.4,4.0,0.0,0.0,7.0,341.0,22:01:32
6262,29,2015-12-10 01:31:52,,STILL,work,Fog,5.3,4.9,0.0,0.0,0.0,0.0,01:31:52
6263,29,2015-12-10 13:01:52,,STILL,home,Partly Cloudy,3.7,2.7,0.0,0.0,1.0,67.0,13:01:52
6267,29,2015-12-11 01:31:46,,STILL,"store,car_repair,point_of_interest,establishment",Mostly Cloudy,10.8,10.1,0.0,0.0,2.0,42.0,01:31:46
6268,29,2015-12-11 13:03:46,,STILL,home,Clear,5.5,4.2,0.0,0.0,1.0,20.0,13:03:46
6272,29,2015-12-12 01:33:22,,STILL,"university,point_of_interest,establishment",Clear,8.4,4.0,10.0,0.0,8.0,297.0,01:33:22
6278,29,2015-12-13 13:01:33,,STILL,home,Mostly Cloudy,14.1,0.0,1.0,0.0,4.0,112.0,13:01:33
6285,29,2015-12-14 19:31:30,,STILL,work,Overcast,7.5,2.6,0.0,0.0,9.0,707.0,19:31:30
6290,29,2015-12-15 19:31:41,,STILL,work,Overcast,5.1,2.0,0.0,0.0,1.0,30.0,19:31:41
6291,29,2015-12-15 22:01:31,,ON_FOOT,"restaurant,food,point_of_interest,establishment",Overcast,4.1,4.0,0.0,0.0,25.0,1926.0,22:01:31
6293,29,2015-12-16 13:01:30,,STILL,home,Overcast,4.9,5.8,0.0,0.0,1.0,29.0,13:01:30
6299,29,2015-12-17 17:41:32,,STILL,work,Overcast,1.9,10.1,0.0,0.0,12.0,731.0,17:41:32
6300,29,2015-12-17 19:34:45,,STILL,work,Overcast,1.4,2.2,0.0,0.0,1.0,18.0,19:34:45
6301,29,2015-12-17 22:01:45,,STILL,work,Overcast,0.5,6.9,0.0,0.0,10.0,920.0,22:01:45
6303,29,2015-12-18 13:01:57,,STILL,home,Overcast,-3.1,0.0,15.0,0.0,0.0,0.0,13:01:57
6304,29,2015-12-18 17:41:35,,STILL,work,Overcast,-1.6,13.0,15.0,0.0,9.0,696.0,17:41:35
6305,29,2015-12-18 19:31:07,,STILL,"university,point_of_interest,establishment",Overcast,-1.5,13.0,45.0,0.0,16.0,1103.0,19:31:07
6307,29,2015-12-19 01:31:26,,IN_VEHICLE,"university,point_of_interest,establishment",Overcast,-3.1,8.9,46.0,0.0,8.0,435.0,01:31:26
6311,29,2015-12-19 22:01:41,,STILL,"clothing_store,store,point_of_interest,establishment",Overcast,-2.8,12.1,0.0,0.0,7.0,219.0,22:01:41
6312,29,2015-12-20 01:31:46,,IN_VEHICLE,"university,atm,finance,point_of_interest,establishment",Clear,-4.3,10.1,0.0,0.0,8.0,601.0,01:31:46
6314,29,2015-12-20 17:41:49,,STILL,home,Clear,2.6,6.3,0.0,0.0,7.0,298.0,17:41:49
6315,29,2015-12-20 19:32:15,,STILL,work,Clear,5.8,12.0,0.0,0.0,2.0,58.0,19:32:15
6445,30,2015-12-04 16:30:53,0.0941666666666667,ON_FOOT,"bakery,cafe,restaurant,store,food,point_of_interest,establishment",Overcast,3.2,2.0,0.0,0.0,23.0,1621.0,16:30:53
6449,30,2015-12-05 12:02:43,4.40638888888889,STILL,"university,point_of_interest,establishment",Fog,-3.5,0.0,0.0,0.0,0.0,0.0,12:02:43
6450,30,2015-12-05 16:32:22,0.329722222222222,STILL,home,Fog,-1.8,0.9,0.0,0.0,56.0,9058.0,16:32:22
6453,30,2015-12-06 00:02:32,0.435277777777778,STILL,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",Overcast,-0.5,1.6,0.0,0.0,8.0,470.0,00:02:32
6456,30,2015-12-06 19:33:33,0.701666666666667,STILL,"bar,restaurant,food,point_of_interest,establishment",Fog,0.6,4.9,0.0,0.0,6.0,567.0,19:33:33
6457,30,2015-12-06 21:32:18,0.392777777777778,UNKNOWN,"store,point_of_interest,establishment",Fog,0.3,4.9,0.0,0.0,9.0,361.0,21:32:18
6459,30,2015-12-07 12:01:31,4.01944444444444,STILL,home,Clear,0.4,4.0,0.0,0.0,0.0,0.0,12:01:31
6460,30,2015-12-07 16:31:50,0.210833333333333,STILL,work,Clear,5.8,2.9,0.0,0.0,9.0,583.0,16:31:50
6461,30,2015-12-07 19:31:44,0.271944444444444,STILL,"university,point_of_interest,establishment",Clear,8.7,0.9,0.0,0.0,28.0,2350.0,19:31:44
6463,30,2015-12-08 00:01:21,0.333888888888889,ON_FOOT,work,Fog,1.8,2.0,0.0,0.0,15.0,1295.0,00:01:21
6464,30,2015-12-08 12:02:01,6.47972222222222,STILL,home,Overcast,2.2,8.1,0.0,0.0,0.0,0.0,12:02:01
6466,30,2015-12-08 19:31:32,0.149444444444444,ON_FOOT,work,Overcast,5.9,2.0,0.0,0.0,9.0,567.0,19:31:32
6467,30,2015-12-08 21:31:32,0.225555555555556,ON_FOOT,"store,food,point_of_interest,establishment",Overcast,5.9,6.0,0.0,0.0,8.0,460.0,21:31:32
6469,30,2015-12-09 12:01:05,0.125555555555556,STILL,home,Clear,3.9,6.9,4.0,0.0,7.0,184.0,12:01:05
6489,30,2015-12-13 12:02:47,6.25547222223547,STILL,"university,point_of_interest,establishment",Partly Cloudy,14.2,0.0,0.0,0.0,0.0,0.0,12:02:47
6494,30,2015-12-14 12:02:02,9.68666666666667,STILL,home,Mostly Cloudy,15.3,8.0,1.0,0.0,0.0,0.0,12:02:02
6495,30,2015-12-14 16:31:55,0.0561111111111111,STILL,work,Overcast,13.5,16.1,53.0,0.0,8.0,445.0,16:31:55
6497,30,2015-12-14 21:30:48,0.0938888888888889,STILL,home,Overcast,10.2,4.9,59.0,0.0,6.0,199.0,21:30:48
6498,30,2015-12-15 00:01:41,1.34916666666667,ON_FOOT,"university,school,point_of_interest,establishment",Overcast,8.4,14.1,15.0,0.0,26.0,2397.0,00:01:41
6499,30,2015-12-15 12:01:38,7.14055555555556,STILL,home,Overcast,-1024.0,-1.0,-1.0,-1.0,0.0,0.0,12:01:38
6500,30,2015-12-15 16:31:31,0.770833333333333,STILL,home,Overcast,6.4,2.6,15.0,0.0,54.0,7780.0,16:31:31
6501,30,2015-12-15 19:30:54,0.107777777777778,ON_FOOT,"park,point_of_interest,establishment",Overcast,5.1,2.0,0.0,0.0,6.0,581.0,19:30:54
6503,30,2015-12-16 00:02:18,0.402222222222222,STILL,home,Overcast,4.5,0.0,0.0,0.0,8.0,768.0,00:02:18
6508,30,2015-12-17 00:01:58,0.0816666666666667,STILL,"restaurant,food,point_of_interest,establishment",Overcast,7.1,8.1,32.0,0.0,20.0,1859.0,00:01:58
6510,30,2015-12-17 16:32:31,0.0619444444444444,STILL,work,Overcast,3.1,7.8,0.0,0.0,0.0,0.0,16:32:31
6514,30,2015-12-18 12:01:48,0.360833333333333,STILL,home,Overcast,-1.6,0.0,15.0,0.0,0.0,0.0,12:01:48
6515,30,2015-12-18 16:31:32,0.8025,STILL,home,Mostly Cloudy,-1.6,6.0,15.0,0.0,23.0,2992.0,16:31:32
6517,30,2015-12-18 21:33:30,0.656666666666667,STILL,work,Overcast,-2.3,3.0,37.0,0.0,0.0,0.0,21:33:30
6521,30,2015-12-19 19:31:35,0.409722222222222,STILL,home,Overcast,-1.9,3.2,0.0,0.0,0.0,0.0,19:31:35
6524,30,2015-12-20 12:01:42,8.07888888888889,STILL,home,Clear,-6.1,10.1,0.0,0.0,0.0,0.0,12:01:42
6527,30,2015-12-20 21:31:06,0.0658333333333333,STILL,home,Clear,5.7,14.1,0.0,0.0,12.0,1033.0,21:31:06
6530,30,2015-12-21 16:33:03,1.20416666666667,STILL,home,Overcast,4.7,19.0,97.0,0.0,59.0,10389.0,16:33:03
6535,30,2015-12-22 16:31:17,0.124444444444444,IN_VEHICLE,"store,point_of_interest,establishment",Overcast,11.3,1.6,0.0,0.0,1.0,55.0,16:31:17
6536,30,2015-12-22 19:30:57,1.49416666666667,IN_VEHICLE,"furniture_store,home_goods_store,store,point_of_interest,establishment",Overcast,10.6,0.0,15.0,0.0,1.0,34.0,19:30:57
6537,30,2015-12-22 21:32:29,0.114444444444444,AUGMENTED_VEHICLE,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,15.9,2.2,6.0,0.0,0.0,0.0,21:32:29
6540,30,2015-12-23 16:33:06,0.382222222222222,STILL,"restaurant,food,point_of_interest,establishment",Fog,13.8,0.0,30.0,0.0,7.0,194.0,16:33:06
6541,30,2015-12-23 19:32:13,0.305277777777778,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Rain,14.5,0.7,49.0,0.0,60.0,10754.0,19:32:13
6543,30,2015-12-24 00:01:09,0.602222222222222,STILL,"store,food,point_of_interest,establishment",Light Rain,15.8,0.0,93.0,0.0,4.0,211.0,00:01:09
6546,30,2015-12-24 19:32:00,0.0597222222222222,UNKNOWN,"jewelry_store,store,point_of_interest,establishment",Overcast,22.6,0.0,15.0,0.0,61.0,5508.0,19:32:00
6551,30,2015-12-25 19:33:11,0.131111111111111,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,17.1,0.0,0.0,0.0,59.0,8461.0,19:33:11
6555,30,2015-12-26 16:30:42,13.7588888888889,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,11.5,2.2,0.0,0.0,20.0,1502.0,16:30:42
6557,30,2015-12-26 21:31:22,18.77,ON_FOOT,"meal_takeaway,restaurant,food,point_of_interest,establishment",Overcast,10.6,0.4,1.0,0.0,27.0,2411.0,21:31:22
6559,30,2015-12-27 12:06:48,33.3605555555556,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Fog,9.6,0.0,0.0,0.0,0.0,0.0,12:06:48
6560,30,2015-12-27 16:36:44,37.8594444444444,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,12.4,0.0,0.0,0.0,34.0,3841.0,16:36:44
6561,30,2015-12-27 19:32:03,40.7813888888889,STILL,"store,point_of_interest,establishment",Overcast,12.9,9.2,15.0,0.0,0.0,0.0,19:32:03
6562,30,2015-12-27 21:34:12,42.8172222222222,STILL,"gym,health,point_of_interest,establishment",Overcast,13.8,9.2,0.0,0.0,33.0,3041.0,21:34:12
6565,30,2015-12-28 16:32:26,61.7877777777778,ON_FOOT,"restaurant,food,point_of_interest,establishment",Scattered Clouds,5.5,8.3,0.0,0.0,1.0,27.0,16:32:26
6566,30,2015-12-28 19:36:41,64.8586111111111,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Clear,5.7,0.7,0.0,0.0,5.0,249.0,19:36:41
6569,30,2015-12-29 12:06:48,6.52805555555556,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Rain,5.3,3.1,94.0,0.0,0.0,0.0,12:06:48
6570,30,2015-12-29 16:31:31,10.94,STILL,"jewelry_store,store,point_of_interest,establishment",Rain,7.7,0.7,44.0,0.0,2.0,43.0,16:31:31
6572,30,2015-12-29 21:31:53,15.9461111111111,ON_FOOT,"store,health,point_of_interest,establishment",Overcast,5.0,8.0,15.0,0.0,51.0,4938.0,21:31:53
6574,30,2015-12-30 12:06:31,30.5233333333333,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,5.5,0.0,0.0,0.0,1.0,21.0,12:06:31
6575,30,2015-12-30 16:36:14,35.0186111111111,UNKNOWN,"book_store,store,point_of_interest,establishment",Overcast,6.4,5.6,0.0,0.0,6.0,129.0,16:36:14
6577,30,2015-12-30 21:31:42,0.0322222222222222,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,7.9,0.0,0.0,0.0,15.0,470.0,21:31:42
6580,30,2015-12-31 16:35:42,17.9108333333333,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,9.7,0.7,0.0,0.0,59.0,9266.0,16:35:42
6588,30,2016-01-02 00:01:39,49.3433333333333,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Clear,3.9,2.2,0.0,0.0,0.0,0.0,00:01:39
6591,30,2016-01-02 19:30:56,68.8313888888889,AUGMENTED_VEHICLE,"home_goods_store,store,general_contractor,point_of_interest,establishment",Overcast,-0.8,1.1,15.0,0.0,0.0,0.0,19:30:56
6592,30,2016-01-02 21:30:54,70.8308333333333,IN_VEHICLE,"restaurant,food,point_of_interest,establishment",Partly Cloudy,0.4,20.0,0.0,0.0,0.0,0.0,21:30:54
6597,30,2016-01-03 21:33:56,94.8813888888889,UNKNOWN,home,Overcast,-1.0,0.9,15.0,0.0,15.0,509.0,21:33:56
6599,30,2016-01-04 12:04:25,109.389444444444,STILL,home,Overcast,-5.4,0.0,0.0,0.0,1.0,27.0,12:04:25
6605,30,2016-01-05 16:32:30,137.8575,IN_VEHICLE,"park,point_of_interest,establishment",Clear,-3.5,2.7,0.0,0.0,10.0,390.0,16:32:30
6610,30,2016-01-06 16:32:58,12.9691666666667,ON_FOOT,work,Clear,-1.7,8.1,0.0,0.0,19.0,1324.0,16:32:58
6612,30,2016-01-06 21:34:37,17.9966666666667,STILL,"cafe,food,point_of_interest,establishment",Mostly Cloudy,1.9,8.9,0.0,0.0,19.0,1686.0,21:34:37
6614,30,2016-01-07 12:04:13,32.49,STILL,home,Mostly Cloudy,-1.7,0.0,0.0,0.0,0.0,0.0,12:04:13
6617,30,2016-01-07 21:38:54,42.0680555555556,STILL,home,Clear,5.3,6.0,0.0,0.0,16.0,1461.0,21:38:54
6620,30,2016-01-08 16:31:37,60.9466666666667,STILL,work,Overcast,2.6,0.4,70.0,0.0,2.0,149.0,16:31:37
6622,30,2016-01-08 21:31:39,65.9472222222222,STILL,"university,point_of_interest,establishment",Rain,3.2,0.2,86.0,0.0,28.0,2645.0,21:31:39
6627,30,2016-01-09 21:38:22,90.0591666666667,STILL,home,Overcast,6.7,0.9,60.0,0.0,29.0,2571.0,21:38:22
6630,30,2016-01-10 16:33:00,108.969722222222,STILL,home,Snow,-2.5,11.0,2.0,0.0,18.0,1307.0,16:33:00
6631,30,2016-01-10 19:31:44,111.948611111111,STILL,"bar,restaurant,food,point_of_interest,establishment",Light Snow,-3.3,5.1,36.0,0.0,1.0,24.0,19:31:44
6635,30,2016-01-11 16:32:48,132.966388888889,STILL,work,Overcast,-11.7,10.1,15.0,0.0,57.0,7283.0,16:32:48
6636,30,2016-01-11 19:30:47,135.932777777778,STILL,home,Mostly Cloudy,-9.7,6.0,15.0,0.0,5.0,288.0,19:30:47
6637,30,2016-01-11 21:32:43,137.965,UNKNOWN,home,Partly Cloudy,-10.3,5.8,0.0,0.0,5.0,161.0,21:32:43
6639,30,2016-01-12 12:07:39,152.547222222222,STILL,home,Snow,-5.7,8.1,46.0,5.0,0.0,0.0,12:07:39
6640,30,2016-01-12 16:32:35,156.962777777778,STILL,home,Overcast,-8.7,16.1,30.0,0.0,17.0,1244.0,16:32:35
6643,30,2016-01-13 00:07:21,164.542222222222,STILL,"university,point_of_interest,establishment",Overcast,-7.5,0.4,15.0,0.0,4.0,138.0,00:07:21
6645,30,2016-01-13 16:32:23,0.0183333333333333,ON_FOOT,work,Overcast,-9.5,6.0,15.0,0.0,38.0,2680.0,16:32:23
6647,30,2016-01-13 21:31:03,2.38111111111111,STILL,home,Overcast,-10.5,14.1,45.0,3.0,2.0,62.0,21:31:03
6650,30,2016-01-14 16:30:48,21.3769444444444,ON_FOOT,home,Scattered Clouds,-2.7,1.1,0.0,0.0,14.0,1174.0,16:30:48
6651,30,2016-01-14 19:33:30,24.4219444444444,UNKNOWN,work,Overcast,-0.4,8.1,0.0,0.0,30.0,2334.0,19:33:30
6652,30,2016-01-14 21:31:31,26.3888888888889,IN_VEHICLE,"park,point_of_interest,establishment",Mostly Cloudy,1.4,2.9,0.0,0.0,16.0,1166.0,21:31:31
6665,31,2015-12-12 00:01:35,,STILL,home,Clear,10.4,4.0,0.0,0.0,0.0,0.0,00:01:35
6667,31,2015-12-12 16:47:03,,STILL,home,Overcast,12.3,0.7,0.0,0.0,23.0,2924.0,16:47:03
6668,31,2015-12-12 19:40:50,,ON_FOOT,"meal_takeaway,restaurant,meal_delivery,food,point_of_interest,establishment",Haze,16.8,0.7,10.0,0.0,46.0,4189.0,19:40:50
6674,31,2015-12-13 22:33:34,,STILL,work,Clear,15.4,6.9,7.0,0.0,8.0,389.0,22:33:34
6675,31,2015-12-14 00:02:47,,STILL,work,Mostly Cloudy,15.1,8.1,31.0,0.0,6.0,240.0,00:02:47
6798,31,2016-01-07 19:41:22,,STILL,work,Clear,5.6,11.0,0.0,0.0,0.0,0.0,19:41:22
6799,31,2016-01-07 22:30:51,,ON_FOOT,"university,atm,finance,point_of_interest,establishment",Mostly Cloudy,4.2,0.0,0.0,0.0,16.0,831.0,22:30:51
6800,31,2016-01-08 00:01:02,,STILL,"bar,restaurant,food,point_of_interest,establishment",Overcast,3.4,2.0,0.0,0.0,0.0,0.0,00:01:02
6802,31,2016-01-08 16:46:49,,STILL,work,Overcast,2.4,0.9,73.0,0.0,14.0,549.0,16:46:49
6805,31,2016-01-09 00:01:47,,STILL,home,Overcast,2.3,0.9,7.0,0.0,9.0,370.0,00:01:47
6808,31,2016-01-09 19:41:23,,STILL,home,Overcast,8.4,3.1,24.0,0.0,45.0,6041.0,19:41:23
6813,31,2016-01-10 19:41:31,,STILL,"bar,restaurant,food,point_of_interest,establishment",Overcast,-3.8,6.9,33.0,0.0,4.0,139.0,19:41:31
6817,31,2016-01-11 16:46:46,,STILL,work,Overcast,-11.3,8.9,15.0,0.0,8.0,390.0,16:46:46
6818,31,2016-01-11 19:44:17,,STILL,work,Mostly Cloudy,-9.7,14.1,15.0,0.0,6.0,306.0,19:44:17
6819,31,2016-01-11 22:42:51,,STILL,work,Clear,-11.0,8.1,0.0,0.0,15.0,908.0,22:42:51
6824,31,2016-01-12 22:32:27,,STILL,"restaurant,food,point_of_interest,establishment",Overcast,-7.1,4.0,6.0,0.0,6.0,242.0,22:32:27
6825,31,2016-01-13 00:02:19,,STILL,"jewelry_store,store,point_of_interest,establishment",Overcast,-7.4,6.5,15.0,0.0,14.0,577.0,00:02:19
6826,31,2016-01-13 14:33:43,,STILL,work,Overcast,-10.8,4.0,15.0,0.0,7.0,320.0,14:33:43
6827,31,2016-01-13 16:46:58,,ON_FOOT,work,Overcast,-9.6,2.0,15.0,0.0,11.0,638.0,16:46:58
6829,31,2016-01-13 22:33:21,,STILL,work,Overcast,-12.0,6.0,45.0,0.0,20.0,1527.0,22:33:21
6830,31,2016-01-14 00:01:18,,STILL,home,Overcast,-11.8,12.1,32.0,0.0,31.0,1623.0,00:01:18
6831,31,2016-01-14 14:32:28,,STILL,work,Overcast,-4.3,4.9,0.0,0.0,7.0,442.0,14:32:28
6832,31,2016-01-14 16:46:50,,STILL,work,Overcast,-2.8,6.9,0.0,0.0,31.0,2097.0,16:46:50
6837,31,2016-01-15 16:45:58,,ON_FOOT,"grocery_or_supermarket,home_goods_store,food,store,point_of_interest,establishment",Partly Cloudy,5.0,5.4,0.0,0.0,18.0,1252.0,16:45:58
6838,31,2016-01-15 19:41:33,,STILL,work,Overcast,3.9,8.1,47.0,0.0,18.0,703.0,19:41:33
6840,31,2016-01-16 00:00:59,,STILL,"meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment",Rain,-1024.0,-1.0,-1.0,-1.0,21.0,798.0,00:00:59
6842,31,2016-01-16 16:46:06,,IN_VEHICLE,"restaurant,food,point_of_interest,establishment",Overcast,-3.3,7.0,0.0,0.0,0.0,0.0,16:46:06
6843,31,2016-01-16 19:41:11,,ON_FOOT,"car_repair,car_dealer,store,point_of_interest,establishment",Overcast,-4.5,4.2,37.0,0.0,4.0,110.0,19:41:11
6845,31,2016-01-17 00:01:29,,IN_VEHICLE,"general_contractor,roofing_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,-6.8,5.8,35.0,0.0,6.0,219.0,00:01:29
6846,31,2016-01-17 14:31:43,,STILL,"general_contractor,roofing_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,-14.1,4.7,39.0,8.0,15.0,391.0,14:31:43
6847,31,2016-01-17 16:46:59,,UNKNOWN,"general_contractor,roofing_contractor,home_goods_store,store,point_of_interest,establishment",Mostly Cloudy,-12.0,8.9,47.0,8.0,9.0,318.0,16:46:59
6848,31,2016-01-17 19:41:33,,STILL,"general_contractor,roofing_contractor,home_goods_store,store,point_of_interest,establishment",Snow,-10.8,7.3,80.0,15.0,6.0,237.0,19:41:33
